Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98668.143;98729.744;98690.570;289.323;491.294;804.651;1467.416;573.217;818.010;-408.334;1431.975;471.042;-971.242;177.449;-171.959;132.309;-973.011;107.116;-21227.500;-21035.000;-8452.500;-121117.500;35035.000;41160.000;38990.000;-120295.000;-41527.500;16695.000;12005.000;11935.000;9922.500;15820.000;-11287.500;1719306512864;
98668.339;98729.776;98690.725;297.619;497.272;800.808;1457.229;581.025;768.722;-402.539;1455.887;427.183;-960.262;155.855;-165.310;125.660;-958.798;115.229;-20930.000;-25602.500;-7560.000;-119245.000;2327.500;71120.000;-30537.500;-110932.500;-98595.000;17797.500;13177.500;13247.500;11970.000;18147.500;-14000.000;1719306512894;
98668.339;98729.785;98690.725;308.477;505.690;822.341;1051.091;9.089;-226.066;-195.871;1520.547;57.279;-952.881;168.848;-124.806;128.405;-954.467;128.649;-21210.000;-24517.500;-8540.000;-77647.500;-136272.500;235847.500;-151322.500;-59937.500;-231542.500;19407.500;14542.500;15067.500;12792.500;19985.000;-15872.500;1719306512916;
98668.339;98729.785;98690.725;322.812;509.533;836.920;970.937;-259.982;-504.409;-129.625;1432.097;-68.442;-952.027;177.449;-92.171;117.242;-954.345;132.919;-21297.500;-23782.500;-8820.000;-65275.000;-117460.000;240660.000;-132090.000;-47495.000;-237020.000;20632.500;13807.500;16205.000;11567.500;21490.000;-16922.500;1719306512931;
98668.260;98729.785;98690.725;332.511;481.656;842.227;947.147;-396.317;-620.248;-102.846;1375.916;-123.403;-961.970;169.336;-72.956;127.002;-960.628;76.677;-21700.000;-21455.000;-8487.500;-60847.500;-99872.500;236477.500;-113487.500;-43785.000;-233485.000;23642.500;10430.000;19425.000;7997.500;24307.500;-19792.500;1719306512954;
98668.260;98729.785;98690.725;335.317;480.680;851.072;916.586;-639.829;-784.460;-62.281;1253.916;-204.472;-962.519;166.469;-78.629;128.649;-959.896;77.287;-22050.000;-19512.500;-8032.500;-56875.000;-51520.000;215967.500;-61985.000;-42525.000;-214655.000;24272.500;9642.500;20527.500;7262.500;24710.000;-20755.000;1719306512961;
98668.260;98729.785;98690.762;340.319;463.356;844.301;912.438;-737.185;-813.435;-47.397;1198.589;-222.894;-988.078;143.899;-76.860;132.431;-989.176;80.154;-23030.000;-13912.500;-7472.500;-57277.500;-22855.000;200462.500;-31377.500;-44957.500;-200217.500;22540.000;5950.000;24920.000;3237.500;22627.500;-24780.000;1719306513000;
98668.260;98729.430;98690.762;327.143;458.415;838.384;929.579;-801.113;-246.806;-46.299;1088.301;-50.264;-1007.720;104.554;-87.596;148.047;-1015.894;67.283;-22890.000;-12600.000;-7910.000;-81147.500;147577.500;60270.000;132020.000;-78050.000;-85820.000;18725.000;3850.000;24955.000;1382.500;18357.500;-24290.000;1719306513030;
98668.266;98729.151;98690.762;325.984;449.265;843.813;1053.348;-528.931;486.963;-87.291;1084.336;266.753;-1032.120;78.690;-96.319;159.698;-1030.412;63.562;-22872.500;-14035.000;-9712.500;-86922.500;127330.000;-18935.000;134225.000;-91280.000;630.000;13650.000;3377.500;22155.000;1330.000;15767.500;-23047.500;1719306513065;
98668.266;98729.151;98691.069;332.755;438.224;849.913;1059.143;-496.540;560.407;-92.049;1035.597;327.814;-1026.081;156.221;-101.626;211.121;-1027.545;90.341;-20755.000;-20562.500;-12670.000;-86432.500;108762.500;-28000.000;97230.000;-90230.000;21332.500;-8155.000;3640.000;9940.000;2590.000;-9397.500;-10185.000;1719306513105;
98668.610;98729.151;98691.069;334.036;439.322;840.824;1053.348;-446.520;634.888;-94.306;1011.807;341.783;-1004.121;191.540;-158.783;222.284;-1012.295;93.452;-20370.000;-22470.000;-13825.000;-85102.500;64330.000;-44415.000;74620.000;-89320.000;30975.000;-10570.000;3202.500;7525.000;2502.500;-10675.000;-8995.000;1719306513127;
98668.610;98729.151;98690.873;352.641;418.582;843.935;1022.726;-396.561;633.119;-105.042;970.083;346.297;-1001.437;214.842;-174.216;231.983;-994.727;96.441;-17692.500;-25007.500;-17290.000;-84035.000;16292.500;-58835.000;25935.000;-87535.000;48947.500;-10675.000;4095.000;6667.500;4322.500;-11182.500;-7542.500;1719306513171;
98668.610;98729.450;98690.873;352.641;418.582;843.935;934.825;-317.139;434.930;-137.128;958.432;247.050;-977.037;257.237;-192.150;237.961;-983.442;109.922;-17692.500;-25007.500;-17290.000;-83457.500;-67567.500;-82355.000;-78627.500;-85382.500;84245.000;-11060.000;6615.000;6457.500;5652.500;-11375.000;-7612.500;1719306513181;
98668.880;98729.450;98690.873;350.567;421.754;845.765;898.164;-272.426;296.460;-145.973;968.375;220.942;-964.349;271.999;-199.531;238.693;-963.739;157.807;-17482.500;-25707.500;-18427.500;-83912.500;-95410.000;-90842.500;-92225.000;-85522.500;89197.500;-10885.000;7630.000;7000.000;7577.500;-10762.500;-8837.500;1719306513186;
98668.880;98729.450;98690.873;366.671;423.523;847.412;882.365;-253.028;221.796;-161.650;989.908;163.541;-951.295;286.456;-206.058;242.902;-958.554;172.569;-16835.000;-27562.500;-21490.000;-84297.500;-105122.500;-94062.500;-110512.500;-86082.500;96390.000;-7770.000;8540.000;8977.500;7910.000;-9012.500;-9817.500;1719306513215;
98668.880;98729.450;98690.873;380.030;416.081;853.817;870.348;-218.075;54.534;-171.288;1004.426;131.516;-951.783;290.177;-206.668;261.019;-961.787;204.106;-16940.000;-26792.500;-23555.000;-84997.500;-115465.000;-98665.000;-114782.500;-86450.000;98752.500;-4550.000;8400.000;9975.000;7297.500;-2257.500;-11497.500;1719306513231;
98668.934;98729.427;98690.873;372.527;421.510;842.898;891.088;-173.606;-174.521;-193.797;1048.102;51.301;-961.421;291.031;-218.929;264.435;-967.887;207.766;-18392.500;-27055.000;-25392.500;-85330.000;-107415.000;-100747.500;-107800.000;-87237.500;100817.500;4217.500;7420.000;11550.000;6615.000;2327.500;-12040.000;1719306513276;
98668.934;98729.427;98691.334;419.497;390.217;841.678;918.965;-159.820;-297.314;-201.056;1066.341;9.577;-971.120;233.813;-189.893;236.558;-974.292;169.641;-15540.000;-28350.000;-25795.000;-84472.500;-88375.000;-99312.500;-88532.500;-86800.000;98402.500;25497.500;7595.000;11497.500;5757.500;26985.000;-10937.500;1719306513331;
98668.934;98729.427;98691.334;419.924;391.864;839.238;941.962;-143.533;-333.243;-209.596;1082.628;-0.915;-961.482;222.711;-161.406;241.987;-968.436;150.121;-14822.500;-26880.000;-25375.000;-83615.000;-75810.000;-97860.000;-75600.000;-86275.000;96285.000;29732.500;6965.000;11060.000;5320.000;29155.000;-10640.000;1719306513336;
98668.942;98728.668;98690.873;402.295;399.977;834.785;1125.389;-379.786;-45.750;-163.297;1204.689;109.861;-961.970;217.587;-150.670;242.658;-965.142;133.163;-12670.000;-24185.000;-24412.500;-55055.000;75320.000;-86695.000;75162.500;-63140.000;76090.000;31062.500;6650.000;10342.500;4655.000;31745.000;-8977.500;1719306513366;
98668.942;98728.668;98690.873;411.018;376.370;872.239;1135.149;-405.345;8.052;-149.145;1221.708;149.938;-948.977;210.145;-136.640;226.005;-958.066;134.810;-11340.000;-24762.500;-23747.500;-52605.000;76982.500;-91070.000;79695.000;-58765.000;84857.500;33145.000;5740.000;8872.500;4165.000;32725.000;-8137.500;1719306513375;
98668.942;98728.601;98690.873;412.726;362.279;854.854;1166.808;-482.815;262.910;-127.429;1249.524;246.318;-930.799;197.457;-126.209;214.964;-940.315;131.638;-10517.500;-20440.000;-21192.500;-38360.000;46480.000;-134085.000;46410.000;-45780.000;132895.000;33792.500;4007.500;8155.000;2572.500;33617.500;-7297.500;1719306513395;
98668.942;98728.601;98690.873;421.937;353.739;875.106;1148.996;-444.263;301.218;-127.612;1249.036;254.126;-925.248;189.954;-119.987;229.299;-934.154;124.196;-8890.000;-19670.000;-19932.500;-34230.000;25375.000;-149852.500;35945.000;-43837.500;141662.500;31675.000;1085.000;6265.000;-332.500;31465.000;-5355.000;1719306513405;
98668.871;98728.601;98690.873;444.690;336.964;890.722;892.857;-119.865;-445.788;82.777;962.885;1083.482;-928.542;188.124;-119.621;233.752;-935.008;110.044;1102.500;-12950.000;-19687.500;-12302.500;-33495.000;-176820.000;-18497.500;-30047.500;174895.000;30205.000;175.000;5180.000;-1172.500;30152.500;-4305.000;1719306513441;
98668.871;98728.601;98690.803;438.041;358.375;892.125;829.478;165.798;-449.143;138.836;925.675;1282.586;-941.840;192.943;-126.148;230.458;-945.378;90.463;3517.500;-11392.500;-19880.000;54897.500;-67777.500;-182892.500;-42455.000;40477.500;185657.500;24342.500;-682.500;2940.000;-1925.000;24430.000;-2187.500;1719306513457;
98668.871;98728.089;98690.803;430.294;359.778;881.145;701.744;-2.135;-303.048;205.265;878.400;1061.461;-951.966;196.542;-130.601;226.737;-960.018;61.854;5425.000;-9257.500;-20405.000;167895.000;-103635.000;-188720.000;-84017.500;152407.500;201985.000;20685.000;-612.500;2082.500;-1050.000;16695.000;-910.000;1719306513464;
98668.871;98728.089;98690.803;408.517;344.833;882.243;330.254;60.451;-507.825;6.832;586.454;843.325;-964.227;202.825;-133.651;213.500;-964.593;59.475;8960.000;-1925.000;-19845.000;268135.000;-163502.500;-178185.000;-135835.000;271092.500;200480.000;12110.000;875.000;770.000;-17.500;12145.000;-577.500;1719306513502;
98669.057;98728.089;98690.803;408.517;344.833;882.243;294.325;-42.334;-483.852;-94.733;583.404;662.826;-951.051;215.086;-142.984;185.379;-956.663;135.359;8960.000;-1925.000;-19845.000;295155.000;-173530.000;-166197.500;-148435.000;299145.000;192972.500;5092.500;1750.000;1505.000;1242.500;4637.500;-1487.500;1719306513510;
98669.057;98728.089;98690.803;409.676;331.901;879.925;3.721;-314.699;-758.901;-346.480;410.225;-30.500;-956.907;239.242;-165.310;177.571;-959.896;152.012;11445.000;-297.500;-19110.000;287945.000;-176242.500;-136657.500;-150027.500;297500.000;169820.000;4690.000;1435.000;2957.500;892.500;4077.500;-2835.000;1719306513515;
98669.057;98727.804;98691.289;425.292;320.677;890.905;341.722;-200.263;-666.547;-324.398;687.897;-59.963;-962.519;245.464;-163.358;187.453;-967.765;164.456;16607.500;3570.000;-16240.000;162137.500;-92977.500;-125790.000;-86117.500;158585.000;126035.000;7857.500;385.000;6457.500;-455.000;7105.000;-6230.000;1719306513532;
98668.791;98727.150;98691.289;349.835;462.380;835.700;1200.480;-24.156;-140.361;511.119;906.643;874.191;-958.615;238.815;-154.574;204.533;-966.179;161.833;9957.500;12425.000;-7000.000;186742.500;-61180.000;-112840.000;-61880.000;173267.500;124652.500;10080.000;-332.500;7875.000;-1330.000;9380.000;-7595.000;1719306513591;
98668.791;98727.150;98691.289;337.086;471.652;840.031;472.262;-41.846;-433.832;284.809;943.365;474.946;-932.751;221.674;-134.932;232.654;-944.097;161.589;13825.000;3780.000;-11795.000;136832.500;-98332.500;-116725.000;-67987.500;128940.000;124302.500;13842.500;-2555.000;8855.000;-3762.500;13300.000;-8347.500;1719306513614;
98668.791;98727.150;98691.289;365.329;471.713;816.546;891.332;141.642;-42.151;347.090;1007.964;-200.141;-922.503;216.306;-125.721;241.072;-931.226;162.138;14612.500;4497.500;-15067.500;41405.000;-84280.000;-116252.500;-78575.000;19005.000;116550.000;15750.000;-4060.000;8505.000;-5302.500;15207.500;-7805.000;1719306513635;
98668.791;98727.150;98691.289;366.427;459.330;836.371;864.858;263.459;-22.265;420.290;980.270;-144.387;-907.314;211.304;-112.667;243.939;-919.331;161.772;14437.500;4165.000;-14945.000;-22767.500;-78890.000;-118282.500;-75215.000;-46322.500;110197.500;19775.000;-7700.000;6877.500;-9030.000;19180.000;-5687.500;1719306513651;
98668.714;98727.150;98691.151;371.307;438.285;846.985;1040.294;387.106;-64.660;613.721;1132.587;333.182;-896.639;200.019;-99.857;219.722;-906.338;138.836;13265.000;6352.500;-12425.000;-145285.000;-68355.000;-108202.500;-71662.500;-164797.500;102025.000;26285.000;-13982.500;4427.500;-15435.000;25497.500;-2520.000;1719306513677;
98668.714;98726.913;98691.151;371.307;438.285;846.985;1086.898;414.068;-96.746;595.238;1149.545;608.475;-904.020;194.712;-94.245;195.871;-908.656;124.196;13265.000;6352.500;-12425.000;-195895.000;-76860.000;-114660.000;-76720.000;-192692.500;104702.500;29715.000;-17360.000;3780.000;-18935.000;28857.500;-1382.500;1719306513681;
98668.714;98726.913;98691.204;355.081;475.373;809.653;953.064;487.085;-191.479;429.562;927.017;990.701;-987.712;170.983;-142.923;207.705;-1006.439;89.121;11025.000;9607.500;-10902.500;-190872.500;-88935.000;-118947.500;-99785.000;-186567.500;114117.500;5267.500;-8505.000;3657.500;-9852.500;7140.000;-2992.500;1719306513734;
98668.627;98726.913;98691.204;358.192;483.242;800.198;711.138;563.213;-364.231;345.443;823.256;1061.888;-972.462;175.375;-142.191;217.282;-980.270;133.834;10552.500;9660.000;-11025.000;-159915.000;-117652.500;-117915.000;-114187.500;-169592.500;114852.500;3552.500;-8785.000;2607.500;-9572.500;2677.500;-1960.000;1719306513749;
98668.627;98726.913;98691.314;345.748;503.433;797.453;638.792;608.536;-442.311;393.877;721.203;1038.098;-967.826;195.627;-149.267;191.601;-975.268;127.917;9292.500;11462.500;-11077.500;-144060.000;-131425.000;-114030.000;-141417.500;-136010.000;109795.000;11900.000;-10815.000;-892.500;-11672.500;11252.500;1977.500;1719306513764;
98668.627;98726.913;98691.314;358.924;520.208;804.712;585.234;732.610;-491.965;447.069;716.628;978.928;-1000.522;194.346;-140.727;211.243;-1003.206;98.881;8505.000;9572.500;-10150.000;-115640.000;-153247.500;-104667.500;-152057.500;-120960.000;106085.000;13440.000;-10885.000;-1260.000;-11637.500;12232.500;2432.500;1719306513794;
98668.627;98726.862;98691.314;367.403;506.361;823.683;464.515;845.094;-363.865;717.787;624.091;794.525;-990.335;192.028;-138.592;215.208;-992.592;98.759;8330.000;10447.500;-9415.000;-80377.500;-178482.500;-92137.500;-177537.500;-81725.000;95217.500;12075.000;-10710.000;-1662.500;-11445.000;10780.000;2817.500;1719306513801;
98668.520;98726.862;98691.474;339.099;502.335;825.452;453.657;809.226;-340.746;789.584;617.625;659.532;-921.527;189.283;-132.004;198.433;-922.747;90.707;7367.500;15540.000;-5267.500;-77805.000;-186690.000;-90265.000;-193952.500;-79292.500;92837.500;4620.000;-9852.500;-5425.000;-10045.000;3325.000;6195.000;1719306513839;
98668.520;98726.862;98691.474;317.017;506.117;822.585;96.868;823.866;-410.408;836.554;344.528;874.496;-923.113;194.102;-125.355;192.394;-921.588;97.905;7525.000;18095.000;-2730.000;-125440.000;-218977.500;-100765.000;-221410.000;-123200.000;101710.000;4007.500;-9432.500;-5827.500;-9730.000;2975.000;6422.500;1719306513861;
98668.520;98726.691;98691.218;307.196;502.274;818.864;-29.158;915.305;-469.212;893.345;272.914;938.485;-962.031;199.775;-118.157;177.388;-954.894;105.652;7472.500;19512.500;-2012.500;-108972.500;-237877.500;-108517.500;-240117.500;-107782.500;111125.000;2992.500;-10062.500;-4847.500;-10500.000;1680.000;5250.000;1719306513869;
98668.520;98726.691;98691.218;281.454;510.082;811.178;-143.655;904.813;-512.949;892.674;199.592;718.092;-974.780;204.838;-117.791;170.190;-982.832;105.896;6247.500;21192.500;-1190.000;-79362.500;-249007.500;-117075.000;-260207.500;-71680.000;122465.000;2450.000;-10675.000;-4077.500;-11165.000;1155.000;4410.000;1719306513891;
98668.552;98726.691;98691.218;259.372;508.740;804.346;-222.040;838.323;-499.773;881.572;184.830;632.143;-1001.193;210.450;-119.438;179.218;-1003.389;78.812;7945.000;15662.500;-805.000;-71785.000;-258667.500;-120032.500;-262500.000;-68372.500;125352.500;945.000;-11480.000;-2100.000;-11882.500;-490.000;2397.500;1719306513914;
98668.552;98726.691;98691.218;257.847;510.509;802.089;-348.127;807.335;-456.890;862.174;83.326;444.019;-1005.951;193.370;-114.070;195.688;-1010.770;77.409;8295.000;11217.500;-717.500;-76982.500;-260032.500;-126507.500;-261677.500;-75267.500;131512.500;-245.000;-11410.000;-1277.500;-11812.500;-1610.000;1715.000;1719306513936;
98668.552;98726.819;98691.218;249.368;507.337;801.113;-402.905;800.137;-477.813;837.347;38.918;325.313;-1015.589;189.405;-140.971;210.023;-1015.650;62.769;7262.500;8190.000;-262.500;-85050.000;-256497.500;-129780.000;-258072.500;-83930.000;134207.500;-1925.000;-10552.500;-1837.500;-10535.000;-3307.500;2345.000;1719306513952;
98668.552;98726.819;98691.218;249.429;507.764;808.738;-487.878;772.748;-493.490;753.228;-22.875;-223.260;-1018.700;180.804;-122.427;220.942;-1015.955;64.172;6895.000;7192.500;-105.000;-119630.000;-231577.500;-134312.500;-234885.000;-121240.000;135905.000;-4252.500;-8732.500;-3290.000;-9450.000;-4532.500;2870.000;1719306513966;
98668.552;98726.819;98690.752;266.326;503.494;819.047;-455.426;970.754;-452.925;985.211;-200.934;-219.417;-1028.643;181.658;-123.586;234.789;-1032.913;60.451;8400.000;3710.000;-402.500;-205887.500;-157587.500;-140087.500;-161210.000;-212660.000;134312.500;-5302.500;-8085.000;-4655.000;-7822.500;-6772.500;5267.500;1719306513982;
98668.376;98726.819;98690.752;266.326;503.494;819.047;-486.780;1009.489;-409.920;1044.259;-298.900;-80.276;-1032.120;186.782;-116.144;232.776;-1035.048;61.061;8400.000;3710.000;-402.500;-241675.000;-115587.500;-145862.500;-137147.500;-235620.000;135012.500;-6702.500;-6790.000;-7542.500;-7052.500;-7595.000;6702.500;1719306513990;
98668.376;98726.586;98690.752;280.661;502.640;833.931;-506.483;976.000;-429.684;889.868;-312.991;406.077;-1024.861;197.091;-115.778;219.905;-1021.567;60.268;9555.000;2642.500;-857.500;-187932.500;-84455.000;-159582.500;-92645.000;-209212.500;148680.000;-6965.000;-6247.500;-8767.500;-5757.500;-8347.500;8960.000;1719306513995;
98668.376;98726.586;98690.752;271.938;484.401;835.395;-471.835;1029.985;-313.662;725.839;-304.695;229.055;-1001.376;226.798;-125.416;216.306;-1009.672;54.412;9695.000;4007.500;-1627.500;-161525.000;-76667.500;-159215.000;-76685.000;-158147.500;151462.500;-7175.000;-4987.500;-9747.500;-5110.000;-8452.500;9485.000;1719306514004;
98668.376;98726.586;98690.752;299.510;546.621;797.087;-395.707;1147.227;-281.271;753.167;-304.573;251.808;-999.363;251.991;-172.020;233.813;-996.374;61.427;9485.000;3815.000;-1592.500;-127312.500;-64750.000;-146580.000;-69650.000;-140455.000;145565.000;-7595.000;-3797.500;-9625.000;-2572.500;-9117.500;9030.000;1719306514050;
98668.594;98726.173;98690.694;261.934;511.058;820.084;-369.965;890.539;65.453;494.344;-335.805;38.186;-992.470;214.659;-203.374;199.348;-1002.230;109.556;8347.500;12705.000;1610.000;-70910.000;-82565.000;-49595.000;-83825.000;-69685.000;42035.000;-8365.000;1225.000;-8610.000;2537.500;-9415.000;7525.000;1719306514117;
98668.594;98726.173;98690.694;260.348;519.476;810.141;-375.882;838.628;107.055;560.346;-345.565;-3.599;-993.690;174.521;-161.162;206.485;-987.346;118.584;9642.500;10587.500;1802.500;-68425.000;-86992.500;-32620.000;-88795.000;-67637.500;33862.500;-5110.000;4917.500;-9205.000;5477.500;-5302.500;8925.000;1719306514124;
98668.594;98726.173;98690.694;253.638;510.936;833.992;-394.914;802.028;113.094;567.727;-364.292;-81.923;-930.616;160.918;-140.239;191.784;-951.722;113.765;10972.500;9572.500;1715.000;-67462.500;-89092.500;-26355.000;-92907.500;-65940.000;21717.500;-840.000;5477.500;-11200.000;5705.000;-3167.500;10045.000;1719306514140;
98668.541;98725.896;98690.413;272.121;526.186;826.977;-434.991;736.392;99.796;537.776;-397.476;-114.131;-1052.250;62.220;14.579;133.468;-1051.884;46.421;12985.000;7700.000;2257.500;-71820.000;-90597.500;-16467.500;-93747.500;-68547.500;16730.000;28560.000;-28105.000;-29592.500;-26565.000;25690.000;31762.500;1719306514170;
98668.541;98725.896;98690.829;250.588;533.079;805.505;-443.104;733.708;96.380;596.580;-418.948;-126.270;-1001.498;237.534;-214.659;109.739;-988.261;-29.341;12057.500;8872.500;5057.500;-76720.000;-90177.500;-12197.500;-93135.000;-77507.500;7962.500;18970.000;-26652.500;-29662.500;-27597.500;18515.000;33355.000;1719306514199;
98668.596;98726.137;98690.829;256.810;559.553;799.161;-478.423;642.696;165.920;677.039;-491.904;-79.849;-980.880;267.668;-270.352;107.177;-943.975;-36.112;10150.000;9152.500;8400.000;-32410.000;-84980.000;-17832.500;-96652.500;-32655.000;19582.500;12040.000;-21035.000;-25865.000;-15890.000;4672.500;24167.500;1719306514266;
98668.596;98726.137;98690.829;256.871;567.300;779.458;-541.497;635.803;123.220;643.855;-506.788;-154.574;-953.979;242.475;-296.399;124.745;-934.215;-33.184;10692.500;7175.000;8767.500;-19792.500;-89915.000;-20825.000;-97002.500;-19740.000;23152.500;-4410.000;-6002.500;-17167.500;-8015.000;-3430.000;18777.500;1719306514275;
98668.596;98726.137;98690.539;267.912;568.581;811.422;-521.733;653.493;163.785;661.728;-485.865;-202.459;-986.980;211.243;-256.627;144.021;-963.007;-1.952;10920.000;6720.000;9187.500;-1785.000;-95585.000;-24692.500;-96162.500;1470.000;28280.000;-25445.000;16397.500;-9345.000;15260.000;-24605.000;7630.000;1719306514293;
98668.742;98725.993;98690.539;263.581;562.725;805.322;-500.871;695.278;229.116;659.166;-458.293;-260.714;-992.348;187.697;-183.000;116.754;-978.440;26.108;8995.000;9817.500;9870.000;18532.500;-94710.000;-27317.500;-93625.000;21262.500;31692.500;-36067.500;26775.000;-4777.500;26722.500;-35472.500;1697.500;1719306514325;
98668.742;98725.993;98690.539;261.568;568.215;797.941;-487.085;720.532;282.186;653.127;-452.437;-281.698;-970.449;182.817;-88.206;149.084;-968.131;119.560;9135.000;10027.500;10920.000;26232.500;-93905.000;-26092.500;-93100.000;25340.000;31465.000;-39392.500;30467.500;542.500;31727.500;-40267.500;-4567.500;1719306514364;
98668.315;98725.993;98690.539;255.285;569.374;793.366;-475.495;736.087;315.248;670.817;-431.880;-330.193;-967.948;185.562;-64.172;174.521;-973.987;134.932;8680.000;10517.500;11077.500;28910.000;-93152.500;-24797.500;-92627.500;30642.500;29312.500;-36032.500;28857.500;1382.500;27807.500;-32725.000;-5477.500;1719306514380;
98668.315;98725.993;98690.592;247.904;574.071;788.486;-477.081;757.620;360.693;684.908;-428.769;-368.867;-962.519;193.614;-34.221;155.428;-967.582;148.657;8347.500;9380.000;10955.000;31447.500;-93397.500;-21525.000;-92802.500;32532.500;27772.500;-19267.500;20107.500;2712.500;17290.000;-14805.000;-5407.500;1719306514394;
98668.315;98725.993;98690.592;251.137;587.796;783.179;-504.653;751.581;359.351;658.922;-459.513;-454.023;-960.445;194.346;-28.304;151.463;-968.070;143.716;7735.000;8085.000;10500.000;29715.000;-92995.000;-19582.500;-91735.000;29942.500;23712.500;-7402.500;12775.000;4340.000;13265.000;-8960.000;-5740.000;1719306514415;
98668.315;98726.030;98690.592;251.686;585.844;778.177;-545.889;750.605;344.040;681.309;-478.728;-476.410;-972.767;194.529;-31.354;152.439;-978.745;115.473;7052.500;7980.000;10290.000;16275.000;-84840.000;-13160.000;-84770.000;14472.500;16152.500;1557.500;5950.000;6317.500;5845.000;525.000;-6825.000;1719306514431;
98668.315;98726.030;98690.592;249.246;581.940;780.434;-533.689;753.716;394.243;700.158;-486.353;-485.377;-978.928;193.248;-32.574;153.476;-983.930;98.698;6755.000;7297.500;10062.500;10377.500;-82320.000;-10325.000;-82915.000;12547.500;14402.500;4252.500;3080.000;7315.000;2695.000;3535.000;-7507.500;1719306514438;
98668.725;98726.030;98690.661;251.076;580.232;789.584;-549.305;752.557;394.182;702.598;-525.637;-499.102;-979.355;183.854;-44.713;150.304;-979.111;40.138;6107.500;5495.000;9170.000;8732.500;-80150.000;-9677.500;-78732.500;10132.500;12722.500;4882.500;-2362.500;9957.500;-3342.500;4690.000;-9712.500;1719306514454;
