Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98595.273;98642.899;98606.781;518.500;857.843;417.789;-947.757;-15.311;44.347;-172.325;-946.293;66.795;-115.473;1105.625;329.766;-90.402;-417.362;269.437;-3447.500;-21997.500;-12057.500;-665.000;6597.500;5285.000;6615.000;-385.000;-5425.000;77857.500;-64260.000;-57067.500;-103005.000;51100.000;30117.500;1719308603453;
98595.273;98642.899;98606.781;478.606;818.437;398.879;-988.627;18.910;55.632;-16.165;-1006.012;-81.557;-246.989;848.876;582.550;-90.402;-417.362;269.437;-6755.000;-16625.000;-15207.500;3675.000;8837.500;1172.500;9082.500;3867.500;-1627.500;23852.500;27160.000;-23380.000;-103005.000;51100.000;30117.500;1719308603474;
98595.273;98642.938;98606.781;479.704;833.626;345.626;-984.662;8.235;48.678;-50.996;-1015.711;-163.419;-438.407;520.696;761.219;-90.402;-417.362;269.437;-6667.500;-18147.500;-16415.000;3972.500;9327.500;1732.500;9030.000;6947.500;-2852.500;-15120.000;57715.000;-30345.000;-103005.000;51100.000;30117.500;1719308603490;
98595.500;98642.938;98606.160;431.331;831.979;348.920;-978.501;53.192;64.111;-98.332;-961.543;-42.334;-244.915;436.882;797.697;-90.402;-417.362;269.437;-5145.000;-13510.000;-18707.500;1277.500;9922.500;822.500;10115.000;735.000;-1627.500;-12285.000;-34300.000;-96705.000;-103005.000;51100.000;30117.500;1719308603513;
98595.500;98642.938;98606.160;431.331;831.979;348.920;-1042.002;1.586;64.599;-78.202;-999.485;-78.080;-374.967;541.192;657.763;-90.402;-417.362;269.437;-5145.000;-13510.000;-18707.500;4987.500;8435.000;1872.500;8995.000;3290.000;-2380.000;-8925.000;-66237.500;-105595.000;-103005.000;51100.000;30117.500;1719308603519;
98595.500;98642.938;98606.160;438.712;813.069;376.309;-991.433;46.726;52.338;-4.636;-1012.966;-89.853;-416.142;664.107;405.589;-90.402;-417.362;269.437;-5285.000;-16152.500;-19267.500;2030.000;9117.500;647.500;9415.000;1522.500;-1120.000;-15225.000;-89792.500;-112210.000;-103005.000;51100.000;30117.500;1719308603543;
98595.500;98642.644;98606.160;438.712;813.069;376.309;-1013.881;42.029;48.617;-70.882;-957.578;-23.973;-590.907;804.956;332.816;-90.402;-417.362;269.437;-5285.000;-16152.500;-19267.500;4655.000;8312.500;2432.500;9310.000;2135.000;-1925.000;-40407.500;-42962.500;-74532.500;-103005.000;51100.000;30117.500;1719308603550;
98595.790;98642.644;98606.117;423.401;853.085;333.792;-1015.711;-18.361;35.746;18.300;-1016.626;-225.212;-617.381;809.592;345.016;-90.402;-417.362;269.437;-6772.500;-19407.500;-19337.500;8277.500;8295.000;2275.000;8715.000;9380.000;-1750.000;-53025.000;-12687.500;-55282.500;-103005.000;51100.000;30117.500;1719308603581;
98595.790;98642.687;98606.117;445.849;858.941;314.760;-967.155;62.098;50.264;-43.737;-987.163;-64.599;-587.552;889.258;415.105;-90.402;-417.362;269.437;-10832.500;-20352.500;-14315.000;2607.500;8172.500;1417.500;8487.500;2082.500;-2187.500;-72905.000;44065.000;-14647.500;-103005.000;51100.000;30117.500;1719308603623;
98595.790;98642.687;98606.117;437.004;830.027;318.908;-917.074;-30.134;58.499;-55.205;-995.764;-65.819;-1349.015;1069.940;-88.633;-90.402;-417.362;269.437;-10710.000;-18567.500;-13265.000;4532.500;6562.500;2555.000;7350.000;4322.500;-2870.000;-50942.500;89967.500;-96722.500;-103005.000;51100.000;30117.500;1719308603648;
98595.528;98642.687;98606.117;410.164;813.740;339.343;-677.954;-30.988;72.468;54.107;-976.183;-210.877;-385.642;739.015;-118.767;-90.402;-417.362;269.437;-9082.500;-15977.500;-11742.500;-14070.000;8330.000;-420.000;7175.000;-7630.000;-2152.500;-36960.000;33722.500;-52535.000;-103005.000;51100.000;30117.500;1719308603670;
98595.528;98642.687;98606.410;442.067;858.880;354.898;-816.607;35.807;8.357;-58.621;-1040.660;79.666;-393.328;541.070;374.113;-90.402;-417.362;269.437;-7105.000;-15417.500;-8715.000;-13720.000;7227.500;927.500;4112.500;-2047.500;-3010.000;-32725.000;58695.000;13527.500;-103005.000;51100.000;30117.500;1719308603684;
98595.528;98642.379;98606.410;466.589;877.424;322.141;-811.117;112.423;55.815;162.748;-1064.450;-162.626;11.895;516.243;682.895;-90.402;-417.362;269.437;-6020.000;-13475.000;-5950.000;7840.000;2450.000;-542.500;2625.000;8242.500;-297.500;95882.500;-20755.000;3150.000;-103005.000;51100.000;30117.500;1719308603708;
98595.391;98642.379;98606.230;433.161;879.498;314.089;-923.540;70.394;40.565;-12.078;-989.237;-96.746;-75.396;217.160;274.317;-90.402;-417.362;269.437;-4235.000;-9432.500;-3027.500;-4865.000;2765.000;-280.000;2397.500;-4480.000;-525.000;47845.000;-3797.500;21910.000;-103005.000;51100.000;30117.500;1719308603745;
98595.391;98642.379;98606.230;396.439;833.809;333.670;-989.725;12.627;43.066;-85.522;-1021.445;46.604;-1383.480;760.914;309.453;-90.402;-417.362;269.437;-1540.000;-7227.500;-1750.000;-1925.000;1627.500;595.000;1557.500;-1767.500;-997.500;3167.500;67480.000;-188247.500;-103005.000;51100.000;30117.500;1719308603797;
98595.848;98642.174;98606.327;437.309;854.915;312.930;-983.747;38.064;47.580;31.903;-1024.129;-62.952;22.387;1184.864;208.071;-90.402;-417.362;269.437;-2205.000;-7962.500;770.000;-4025.000;1102.500;35.000;840.000;-3500.000;-577.500;33792.500;39935.000;-522025.000;-103005.000;51100.000;30117.500;1719308603820;
98595.848;98642.174;98606.327;449.631;858.697;301.218;-932.385;26.108;43.432;-97.112;-960.689;-16.836;533.079;472.140;198.921;-90.402;-417.362;269.437;-2485.000;-5845.000;910.000;-3552.500;647.500;-175.000;507.500;-3027.500;-350.000;51030.000;24657.500;-457415.000;-103005.000;51100.000;30117.500;1719308603828;
98595.848;98642.174;98606.327;432.612;859.246;330.010;-1031.937;32.879;15.067;12.505;-1004.548;-167.506;476.593;397.781;389.912;-90.402;-417.362;269.437;-1785.000;-4690.000;752.500;612.500;-945.000;350.000;-805.000;945.000;-420.000;28945.000;49350.000;-286160.000;-103005.000;51100.000;30117.500;1719308603834;
98595.848;98642.174;98606.327;434.808;847.595;320.006;-990.579;40.321;24.766;17.751;-1035.048;-18.483;-633.790;221.430;695.339;-90.402;-417.362;269.437;-1662.500;-5110.000;1347.500;-2817.500;122.500;-210.000;0.000;-2170.000;-280.000;-12460.000;52815.000;-2905.000;-103005.000;51100.000;30117.500;1719308603842;
98595.848;98642.155;98606.327;434.808;847.595;320.006;-1034.804;18.605;15.677;48.068;-1025.837;-149.084;-769.271;323.117;604.693;-90.402;-417.362;269.437;-1662.500;-5110.000;1347.500;1785.000;-875.000;-17.500;-472.500;1662.500;367.500;-19792.500;39252.500;15785.000;-103005.000;51100.000;30117.500;1719308603851;
98595.848;98642.155;98606.576;431.880;845.460;340.807;-1007.598;73.139;33.489;-33.245;-990.213;-74.603;-808.311;342.393;381.860;-90.402;-417.362;269.437;-2292.500;-2485.000;3255.000;-2275.000;-122.500;35.000;-175.000;-1330.000;-385.000;5127.500;7035.000;11725.000;-103005.000;51100.000;30117.500;1719308603864;
98595.848;98642.155;98606.576;436.577;840.824;339.709;-915.061;15.921;15.982;-53.985;-1019.493;-53.863;-762.500;303.658;369.416;-90.402;-417.362;269.437;-2205.000;-1732.500;3867.500;840.000;-717.500;752.500;-857.500;927.500;-1155.000;28192.500;-11952.500;8347.500;-103005.000;51100.000;30117.500;1719308603872;
98596.486;98642.155;98606.576;459.025;865.224;324.093;-905.240;96.014;29.829;-28.731;-854.366;-245.708;-163.480;-337.696;41.663;-90.402;-417.362;269.437;-2467.500;1960.000;5862.500;-4935.000;805.000;-770.000;1032.500;-6912.500;-297.500;28910.000;-72415.000;-61040.000;-103005.000;51100.000;30117.500;1719308603917;
98596.486;98642.155;98606.576;475.678;863.028;320.555;-570.533;-42.822;1.098;-33.062;-993.934;-183.732;-587.613;274.683;607.377;-90.402;-417.362;269.437;-2905.000;2642.500;6457.500;-4865.000;-420.000;892.500;297.500;-7122.500;-2030.000;30887.500;-88672.500;-88655.000;-103005.000;51100.000;30117.500;1719308603925;
98596.486;98642.155;98606.875;449.875;865.285;342.759;-639.585;42.700;25.254;67.100;-992.104;-320.128;-929.152;201.605;559.309;-90.402;-417.362;269.437;-2642.500;5530.000;6387.500;1050.000;-542.500;-612.500;-210.000;210.000;1435.000;945.000;-107712.500;-87885.000;-103005.000;51100.000;30117.500;1719308603933;
98596.486;98641.978;98606.875;450.363;844.423;299.998;-606.706;21.960;-7.686;-147.437;-901.824;-97.173;-187.880;70.943;269.742;-90.402;-417.362;269.437;-2362.500;7017.500;9100.000;-9765.000;1470.000;1032.500;1662.500;-9957.500;157.500;-77280.000;18462.500;-143220.000;-103005.000;51100.000;30117.500;1719308603954;
98595.624;98641.978;98606.875;447.557;857.111;335.622;-744.383;199.714;391.315;-604.144;-942.145;-392.596;-331.474;92.171;180.743;-90.402;-417.362;269.437;-1540.000;9187.500;8925.000;102445.000;-12547.500;9607.500;-22207.500;70577.500;6527.500;-130235.000;5547.500;-120067.500;-103005.000;51100.000;30117.500;1719308603985;
98595.624;98641.978;98606.875;498.126;855.830;339.099;-722.057;-569.496;-3.660;-64.721;-1083.665;-658.739;-107.726;312.564;-81.130;-90.402;-417.362;269.437;-1487.500;10727.500;10290.000;29190.000;-6947.500;14210.000;-13772.500;43505.000;-12652.500;-177572.500;82600.000;9625.000;-103005.000;51100.000;30117.500;1719308604008;
98595.624;98641.964;98607.285;459.391;857.294;272.853;-1124.474;-71.858;110.288;-298.534;-1141.920;-249.490;-954.772;63.867;221.430;-90.402;-417.362;269.437;1540.000;12355.000;10552.500;-25795.000;3202.500;-2887.500;2205.000;-17027.500;1662.500;10482.500;129027.500;-4970.000;-103005.000;51100.000;30117.500;1719308604037;
98595.439;98641.964;98607.285;465.552;882.975;316.285;-869.921;54.839;119.865;1.769;-883.585;-87.779;-1012.295;150.609;269.498;-90.402;-417.362;269.437;2257.500;7840.000;10972.500;-87657.500;10307.500;-70.000;5862.500;-91945.000;-6982.500;28770.000;125387.500;-9327.500;-103005.000;51100.000;30117.500;1719308604058;
98595.439;98641.964;98607.285;450.973;871.263;363.011;-1092.205;23.973;-5.063;-44.042;-1123.071;-36.722;-1164.612;156.892;271.023;-90.402;-417.362;269.437;1750.000;11830.000;13912.500;-92662.500;7770.000;-140.000;2380.000;-92522.500;-6317.500;48632.500;125860.000;-11987.500;-103005.000;51100.000;30117.500;1719308604084;
98595.439;98641.964;98608.046;450.973;871.263;363.011;-981.246;59.780;-49.288;-102.053;-998.570;46.299;-1084.092;-10.553;331.840;-90.402;-417.362;269.437;1750.000;11830.000;13912.500;-83317.500;8102.500;-297.500;2782.500;-84770.000;-5407.500;28472.500;138565.000;-6072.500;-103005.000;51100.000;30117.500;1719308604090;
98595.439;98642.249;98608.046;536.983;908.778;390.583;-997.045;183.854;-44.652;-34.953;-1082.079;286.761;-1028.460;-55.388;345.321;-90.402;-417.362;269.437;5565.000;17395.000;22225.000;-31955.000;2292.500;-1680.000;402.500;-34545.000;-840.000;19232.500;138495.000;-6125.000;-103005.000;51100.000;30117.500;1719308604120;
98595.844;98642.249;98608.046;534.848;886.940;422.791;-1035.414;85.949;-395.829;189.344;-1144.177;659.349;-712.053;-179.706;197.945;-90.402;-417.362;269.437;9432.500;23292.500;29732.500;149817.500;7210.000;2887.500;25025.000;139475.000;3185.000;-34860.000;155977.500;-6562.500;-103005.000;51100.000;30117.500;1719308604149;
98595.844;98642.249;98608.572;531.615;848.571;349.896;-1108.980;6.283;-179.279;209.352;-1025.898;-574.498;-918.782;245.891;252.906;-90.402;-417.362;269.437;10867.500;26162.500;36505.000;145407.500;32147.500;-2327.500;39200.000;142975.000;8137.500;29680.000;-2012.500;-4025.000;-103005.000;51100.000;30117.500;1719308604173;
98595.844;98641.985;98608.572;497.455;877.424;438.651;-1024.190;38.735;259.006;3.538;-912.499;-789.767;-954.833;136.457;279.258;-90.402;-417.362;269.437;13807.500;32392.500;38500.000;48982.500;57662.500;-1942.500;60760.000;40722.500;472.500;37012.500;4427.500;-7000.000;-103005.000;51100.000;30117.500;1719308604193;
98596.076;98641.985;98608.572;493.978;880.230;386.923;-1089.399;121.451;264.801;-136.091;-988.993;-357.094;-891.698;84.729;283.528;-90.402;-417.362;269.437;16030.000;34282.500;40302.500;-88952.500;79852.500;22242.500;73832.500;-96547.500;-33477.500;36890.000;1715.000;-3885.000;-103005.000;51100.000;30117.500;1719308604208;
98596.076;98641.985;98608.572;546.743;985.333;373.991;-887.306;-562.298;429.989;-230.458;-931.714;-2.379;-929.091;-6.466;332.023;-90.402;-417.362;269.437;12670.000;33232.500;47337.500;69562.500;22015.000;10692.500;17377.500;77542.500;-3867.500;21647.500;-2362.500;-1330.000;-103005.000;51100.000;30117.500;1719308604238;
98596.076;98641.960;98608.572;547.353;1021.018;412.543;-1010.526;-66.002;246.257;-35.319;-1036.207;-240.523;-824.720;83.448;250.405;-90.402;-417.362;269.437;12635.000;37012.500;48965.000;69615.000;-997.500;-3832.500;1960.000;63630.000;8050.000;8715.000;-2485.000;-2240.000;-103005.000;51100.000;30117.500;1719308604254;
98595.936;98641.960;98609.088;498.736;876.936;194.407;-934.703;62.281;188.978;-60.634;-866.261;-310.429;-988.749;-12.810;84.424;-90.402;-417.362;269.437;122.500;34842.500;45902.500;26530.000;-1942.500;-1260.000;-70.000;42105.000;5652.500;2047.500;-822.500;1242.500;-103005.000;51100.000;30117.500;1719308604307;
98595.936;98642.170;98609.088;512.156;649.589;262.239;-959.286;-44.347;-77.287;-42.944;-1008.330;-64.538;-1039.013;25.620;101.016;-90.402;-417.362;269.437;-8155.000;30730.000;27422.500;15557.500;-16835.000;3710.000;-16257.500;15995.000;-3902.500;1925.000;140.000;-105.000;-103005.000;51100.000;30117.500;1719308604359;
98595.877;98642.170;98609.237;207.827;474.397;342.515;-906.094;55.876;-17.690;117.486;-994.361;5.612;-1002.474;75.152;103.395;-90.402;-417.362;269.437;-11095.000;23502.500;8820.000;7525.000;-15522.500;1802.500;-15242.500;10482.500;-2187.500;-770.000;490.000;-1750.000;-103005.000;51100.000;30117.500;1719308604383;
98595.877;98642.170;98609.237;207.827;474.397;342.515;-926.407;102.602;17.080;-5.307;-960.018;-12.444;-950.990;94.855;69.052;-90.402;-417.362;269.437;-11095.000;23502.500;8820.000;6510.000;-16555.000;-157.500;-17692.500;7157.500;-402.500;-367.500;-875.000;-1190.000;-103005.000;51100.000;30117.500;1719308604388;
98595.877;98642.170;98609.237;76.860;539.423;522.831;-993.202;43.737;-41.480;7.381;-973.743;-26.230;-939.583;74.054;83.692;-90.402;-417.362;269.437;-8155.000;-3780.000;1400.000;4917.500;-18410.000;2205.000;-18497.500;6422.500;-1365.000;805.000;-315.000;-280.000;-103005.000;51100.000;30117.500;1719308604412;
98595.877;98642.296;98609.237;76.860;539.423;522.831;-986.309;87.596;-40.504;40.626;-988.688;-27.267;-994.239;60.024;94.794;-90.402;-417.362;269.437;-8155.000;-3780.000;1400.000;4742.500;-16240.000;-595.000;-16117.500;5915.000;1382.500;-4200.000;-140.000;-822.500;-103005.000;51100.000;30117.500;1719308604419;
98595.877;98642.296;98609.237;222.833;521.916;591.151;-952.454;59.719;-27.023;-15.555;-963.007;34.221;-1060.058;143.594;71.370;-90.402;-417.362;269.437;-9415.000;-21647.500;1137.500;5355.000;-15785.000;-1050.000;-15470.000;6405.000;1925.000;-227.500;-840.000;-1382.500;-103005.000;51100.000;30117.500;1719308604434;
98595.631;98642.296;98609.210;283.833;563.152;600.667;-912.499;15.189;-41.846;-93.757;-920.246;56.730;-994.361;110.471;114.375;-90.402;-417.362;269.437;-13002.500;-28017.500;1172.500;6492.500;-16800.000;-210.000;-16310.000;7472.500;1330.000;6282.500;-2205.000;1172.500;-103005.000;51100.000;30117.500;1719308604443;
98595.631;98642.296;98609.210;566.385;737.734;512.888;-842.105;129.930;-188.612;37.332;-920.490;164.822;-967.338;57.096;80.886;-90.402;-417.362;269.437;-18515.000;-22610.000;-7507.500;1732.500;-12460.000;-4287.500;-13457.500;3832.500;4672.500;8155.000;-3290.000;770.000;-103005.000;51100.000;30117.500;1719308604479;
98595.631;98642.296;98609.210;686.006;701.195;474.519;-936.228;42.151;-185.928;71.553;-979.721;186.599;-813.435;-8.357;12.017;-90.402;-417.362;269.437;-18812.500;-15627.500;-7140.000;12320.000;-14490.000;-4567.500;-13580.000;12810.000;5705.000;10552.500;-6947.500;-6107.500;-103005.000;51100.000;30117.500;1719308604488;
98595.631;98642.309;98609.399;558.577;670.939;463.478;-708.698;106.933;-3.599;139.629;-793.549;283.406;-817.583;60.085;-25.559;-90.402;-417.362;269.437;-25147.500;-7612.500;-11847.500;33075.000;-25287.500;-11427.500;-23292.500;34230.000;14542.500;11602.500;-9135.000;-8627.500;-103005.000;51100.000;30117.500;1719308604509;
98595.631;98642.309;98609.399;514.474;623.542;370.575;-576.816;87.352;6.893;143.777;-778.787;117.425;-531.981;43.371;15.067;-90.402;-417.362;269.437;-29715.000;-752.500;-13475.000;44800.000;-39287.500;-15925.000;-36977.500;46025.000;20387.500;35297.500;-27790.000;-16607.500;-103005.000;51100.000;30117.500;1719308604518;
98595.769;98642.309;98609.399;320.433;452.071;330.864;-389.363;-110.532;-35.929;-83.448;-565.409;60.390;-474.824;17.812;-30.622;-90.402;-417.362;269.437;-32095.000;4690.000;-12985.000;24902.500;-45307.500;-18515.000;-41107.500;38867.500;22487.500;35367.500;-34265.000;-19372.500;-103005.000;51100.000;30117.500;1719308604549;
98595.769;98642.309;98609.399;372.405;414.373;343.918;-284.626;-149.206;-37.454;-267.424;-593.225;68.808;-455.548;-59.780;-19.642;-90.402;-417.362;269.437;-31955.000;5162.500;-8330.000;1365.000;-47407.500;-14612.500;-49542.500;-595.000;16082.500;35665.000;-45290.000;-21787.500;-103005.000;51100.000;30117.500;1719308604560;
98595.945;98642.301;98609.646;621.956;683.932;614.026;-383.202;-194.590;-38.430;-241.743;-630.130;69.906;-524.173;3.172;207.217;-90.402;-417.362;269.437;-39112.500;43662.500;31972.500;-41562.500;-56315.000;-9380.000;-56052.500;-21945.000;11165.000;31412.500;-99662.500;-29365.000;-103005.000;51100.000;30117.500;1719308604622;
98595.945;98642.301;98609.646;444.202;883.890;500.688;-972.645;-722.606;-197.457;325.923;-950.868;113.948;-1901.431;1174.250;541.436;-90.402;-417.362;269.437;-44660.000;34492.500;39847.500;-75652.500;-82477.500;-49490.000;-74812.500;-77280.000;14087.500;45010.000;-140350.000;-34142.500;-103005.000;51100.000;30117.500;1719308604643;
98595.945;98642.301;98610.400;577.853;1260.260;199.775;14.091;99.979;5.429;-7.869;91.439;259.799;197.701;-585.722;238.998;-90.402;-417.362;269.437;-55195.000;29715.000;35700.000;-63857.500;-86170.000;-101920.000;-88865.000;-62142.500;100940.000;-53970.000;-61110.000;3832.500;-103005.000;51100.000;30117.500;1719308604660;
98595.945;98642.301;98610.400;562.237;1701.168;589.260;-91.866;97.051;-5.307;-280.417;-108.092;-320.372;-547.475;-545.767;1078.968;-90.402;-417.362;269.437;-83545.000;19127.500;7980.000;-57137.500;-92470.000;-98980.000;-93835.000;-55545.000;97492.500;-132177.500;-4952.500;-14945.000;-103005.000;51100.000;30117.500;1719308604674;
98596.112;98642.388;98610.400;411.994;1582.584;1098.732;-1271.972;273.402;167.262;-367.342;-1281.854;-1003.023;-394.609;-258.152;164.212;-90.402;-417.362;269.437;-73482.500;-8785.000;-7227.500;-47565.000;-85172.500;-72397.500;-36540.000;-62125.000;41160.000;-264250.000;85960.000;-28997.500;-103005.000;51100.000;30117.500;1719308604683;
98596.112;98642.388;98610.400;759.145;976.976;1139.419;-870.226;27.084;218.990;-489.952;-695.766;-364.841;-180.560;-476.898;-227.286;-90.402;-417.362;269.437;-50347.500;-45202.500;-17850.000;52920.000;87062.500;27405.000;113102.500;33372.500;-39900.000;-108675.000;-16975.000;3955.000;-103005.000;51100.000;30117.500;1719308604704;
98596.112;98642.388;98610.400;1008.513;1082.811;1159.122;-215.208;-86.681;-206.851;-25.742;-208.437;-155.733;-555.405;-292.861;-415.349;-90.402;-417.362;269.437;-50435.000;-42262.500;-14437.500;6807.500;80517.500;52167.500;94500.000;7420.000;-54390.000;-48737.500;18270.000;-2012.500;-103005.000;51100.000;30117.500;1719308604728;
98596.112;98642.388;98610.510;1096.536;1165.832;1103.368;-102.602;-54.229;72.041;-356.789;-529.175;-298.351;-410.225;579.744;177.083;-90.402;-417.362;269.437;-53655.000;-29522.500;-14507.500;-31797.500;86047.500;50872.500;76580.000;-50540.000;-60270.000;33285.000;-9747.500;-16817.500;-103005.000;51100.000;30117.500;1719308604734;
98596.112;98642.733;98610.510;1075.552;1264.408;1166.808;-606.340;615.856;193.431;328.607;-1109.224;396.683;-717.360;66.673;274.439;-90.402;-417.362;269.437;-57452.500;-6632.500;-18602.500;-41947.500;68092.500;64977.500;65082.500;-51117.500;-71085.000;67445.000;-2747.500;21087.500;-103005.000;51100.000;30117.500;1719308604748;
98596.128;98642.733;98610.510;702.659;1336.144;1555.622;-811.666;-4.331;141.703;-55.449;-1075.369;-108.702;-458.781;-166.469;203.435;-90.402;-417.362;269.437;-64505.000;29732.500;-30852.500;10745.000;42700.000;12495.000;35420.000;24185.000;-8120.000;81200.000;-7070.000;13632.500;-103005.000;51100.000;30117.500;1719308604778;
98596.128;98642.733;98610.510;530.578;1203.957;1571.848;-790.072;-66.612;178.669;-86.742;-1030.656;-221.979;-1055.971;297.253;173.911;-90.402;-417.362;269.437;-62632.500;8102.500;-29225.000;24885.000;31202.500;3955.000;32077.500;25882.500;-4322.500;99540.000;-14595.000;-1242.500;-103005.000;51100.000;30117.500;1719308604787;
98596.128;98642.733;98610.510;762.622;1068.964;993.629;-1015.711;-118.889;253.638;-66.917;-1054.873;-175.009;-938.363;46.360;280.661;-90.402;-417.362;269.437;-49945.000;-25480.000;-3972.500;19897.500;24867.500;3972.500;26057.500;19967.500;-4567.500;107187.500;-13125.000;-7245.000;-103005.000;51100.000;30117.500;1719308604803;
98596.128;98642.789;98611.346;762.622;1068.964;993.629;-998.204;-70.699;214.842;-147.986;-1002.291;-138.104;-946.049;-20.679;350.994;-90.402;-417.362;269.437;-49945.000;-25480.000;-3972.500;17325.000;20492.500;2730.000;21665.000;16905.000;-3010.000;114940.000;-12862.500;-13195.000;-103005.000;51100.000;30117.500;1719308604810;
98596.128;98642.789;98611.346;619.089;438.895;610.732;-979.233;-30.317;260.226;-45.506;-1004.792;-169.824;-918.172;95.099;289.628;-90.402;-417.362;269.437;-45885.000;-43120.000;8820.000;8067.500;14385.000;2642.500;14997.500;8050.000;-3132.500;118527.500;-13440.000;-17815.000;-103005.000;51100.000;30117.500;1719308604824;
98596.177;98642.789;98611.346;693.570;135.542;52.460;-833.748;-71.858;230.458;-41.968;-945.500;-158.844;-805.871;-194.651;278.709;-90.402;-417.362;269.437;-55300.000;-29015.000;3430.000;5722.500;9677.500;2082.500;9555.000;6177.500;-2362.500;128030.000;-15085.000;-17885.000;-103005.000;51100.000;30117.500;1719308604848;
98596.177;98642.789;98611.346;640.073;478.972;302.438;-921.161;-83.570;79.849;-247.111;-1044.198;-281.881;-731.024;-198.860;331.657;-90.402;-417.362;269.437;-70402.500;9047.500;-3150.000;6090.000;1995.000;-1085.000;-2065.000;9765.000;1750.000;100152.500;-2467.500;-1032.500;-103005.000;51100.000;30117.500;1719308604854;
98596.177;98642.824;98611.346;434.991;713.517;732.854;-981.124;-1.647;16.348;-82.472;-953.979;-66.978;-882.975;-64.111;264.557;-90.402;-417.362;269.437;-83282.500;21805.000;-12180.000;-3622.500;-332.500;857.500;-262.500;-2905.000;-1260.000;61512.500;-752.500;630.000;-103005.000;51100.000;30117.500;1719308604884;
98596.177;98642.824;98610.971;459.574;539.179;578.829;-1025.776;13.115;34.404;2.501;-1045.052;-77.714;-955.077;35.868;317.200;-90.402;-417.362;269.437;-81602.500;-4025.000;-3430.000;-3640.000;262.500;1295.000;-280.000;-3517.500;-1820.000;52990.000;-1837.500;-175.000;-103005.000;51100.000;30117.500;1719308604908;
98596.177;98642.824;98610.971;568.276;464.149;557.540;-983.320;-19.764;-15.555;-137.189;-977.525;-13.908;-1140.639;194.712;210.816;-90.402;-417.362;269.437;-79065.000;-12267.500;-1592.500;-5512.500;227.500;490.000;-122.500;-4637.500;-1120.000;35140.000;-297.500;4340.000;-103005.000;51100.000;30117.500;1719308604924;
98595.302;98642.824;98610.971;698.206;422.364;564.006;-991.616;-30.988;12.810;5.063;-1031.083;-90.585;-928.481;8.601;244.732;-90.402;-417.362;269.437;-76772.500;-13825.000;-1995.000;-3447.500;577.500;-612.500;227.500;-2415.000;-577.500;27737.500;577.500;5582.500;-103005.000;51100.000;30117.500;1719308604928;
98595.302;98642.824;98610.971;690.215;540.948;523.624;-1018.883;-91.073;13.603;-109.617;-995.032;-48.312;-959.469;8.418;365.756;-90.402;-417.362;269.437;-74147.500;-16275.000;-2695.000;-1155.000;227.500;-507.500;175.000;-945.000;227.500;9730.000;577.500;-1382.500;-103005.000;51100.000;30117.500;1719308604938;
98595.302;98642.824;98610.719;724.375;369.294;586.088;-1016.992;-59.841;17.263;-92.171;-968.131;-10.675;-859.795;-42.334;320.921;-90.402;-417.362;269.437;-63402.500;-3955.000;-5687.500;1172.500;-595.000;-192.500;-105.000;-210.000;402.500;-30852.500;-2607.500;-3237.500;-103005.000;51100.000;30117.500;1719308604983;
98594.836;98642.704;98610.719;677.954;417.362;654.591;-1016.626;3.782;12.505;-28.304;-1035.780;-118.401;-969.961;-58.804;284.626;-90.402;-417.362;269.437;-62247.500;10167.500;-9782.500;-315.000;35.000;822.500;455.000;-157.500;-1400.000;-39777.500;-3500.000;-3447.500;-103005.000;51100.000;30117.500;1719308605004;
98594.836;98642.704;98610.719;682.224;465.491;784.094;-1003.084;6.344;18.971;-96.624;-979.965;-42.334;-974.902;29.036;295.545;-90.402;-417.362;269.437;-58782.500;11287.500;-11375.000;-2642.500;1085.000;665.000;1067.500;-2537.500;-1067.500;-58152.500;-3552.500;-4497.500;-103005.000;51100.000;30117.500;1719308605020;
98594.836;98642.704;98610.719;687.592;535.153;769.942;-840.702;-2.989;-7.503;-88.511;-1032.242;-163.480;-869.372;-55.449;298.839;-90.402;-417.362;269.437;-56892.500;7385.000;-11567.500;-2467.500;210.000;280.000;-2537.500;1697.500;-140.000;-77507.500;-2747.500;-5652.500;-103005.000;51100.000;30117.500;1719308605030;
98594.836;98643.049;98610.719;679.235;507.032;754.082;-998.509;-55.266;21.289;-124.440;-1006.012;-14.091;-968.375;-60.146;326.289;-90.402;-417.362;269.437;-56735.000;-70.000;-10657.500;2012.500;-2257.500;595.000;-2240.000;2642.500;-367.500;-90475.000;7577.500;-4095.000;-103005.000;51100.000;30117.500;1719308605048;
98594.260;98643.049;98610.624;640.073;482.022;772.992;-937.082;-22.265;46.238;-74.481;-917.257;51.423;-931.958;-30.378;617.259;-90.402;-417.362;269.437;-51117.500;2782.500;-11217.500;3990.000;-5390.000;647.500;-4112.500;3797.500;-805.000;-70945.000;7227.500;1942.500;-103005.000;51100.000;30117.500;1719308605072;
